"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Branch County, MI"	"26023"	3142	308598	1018.153	853.467
	"Calhoun County, MI"	"26025"	10338	945325	1093.592	866.430
	"Cass County, MI"	"26027"	3612	363297	994.228	772.019
	"Charlevoix County, MI"	"26029"	1909	182632	1045.271	700.302
	"Cheboygan County, MI"	"26031"	2133	180134	1184.118	726.175
	"Chippewa County, MI"	"26033"	2419	269008	899.230	758.521
	"Clare County, MI"	"26035"	2861	214844	1331.664	927.329
	"Clinton County, MI"	"26037"	4046	536166	754.617	664.917
	"Crawford County, MI"	"26039"	1153	97291	1185.104	789.481
	"Delta County, MI"	"26041"	3005	257101	1168.801	732.245
	"Dickinson County, MI"	"26043"	2194	181951	1205.819	738.769
	"Eaton County, MI"	"26045"	6740	758711	888.349	738.442
	"Emmet County, MI"	"26047"	2435	231144	1053.456	709.461
	"Genesee County, MI"	"26049"	30379	2914013	1042.514	886.927
	"Gladwin County, MI"	"26051"	2354	178217	1320.862	832.598
	"Gogebic County, MI"	"26053"	1497	111119	1347.204	765.162
	"Grand Traverse County, MI"	"26055"	5719	628936	909.314	690.360
	"Gratiot County, MI"	"26057"	3056	293059	1042.793	801.741
	"Hillsdale County, MI"	"26059"	3252	323077	1006.571	787.997
	"Houghton County, MI"	"26061"	2486	255441	973.219	784.404
	"Huron County, MI"	"26063"	3136	225909	1388.170	806.259
	"Ingham County, MI"	"26065"	14405	1985183	725.626	761.135
	"Ionia County, MI"	"26067"	3541	448647	789.262	808.689
	"Iosco County, MI"	"26069"	2860	178306	1603.984	896.725
	"Iron County, MI"	"26071"	1326	80646	1644.223	764.576
	"Isabella County, MI"	"26073"	3214	494582	649.842	756.039
	"Jackson County, MI"	"26075"	11298	1118369	1010.221	821.231
	"Kalamazoo County, MI"	"26077"	14391	1794445	801.975	739.121
	"Kalkaska County, MI"	"26079"	1319	120525	1094.379	902.972
	"Kent County, MI"	"26081"	31421	4355016	721.490	702.191
	"Keweenaw County, MI"	"26083"	155	15319	1011.815	595.233
	"Lake County, MI"	"26085"	1052	80223	1311.345	825.535
	"Lapeer County, MI"	"26087"	5586	617829	904.134	810.078
	"Leelanau County, MI"	"26089"	1587	152182	1042.830	536.724
	"Lenawee County, MI"	"26091"	6943	693631	1000.964	804.977
	"Livingston County, MI"	"26093"	9510	1291506	736.350	699.391
	"Luce County, MI"	"26095"	494	45438	1087.196	760.757
	"Mackinac County, MI"	"26097"	961	77100	1246.433	746.134
	"Macomb County, MI"	"26099"	58107	5977957	972.021	784.437
	"Manistee County, MI"	"26101"	2153	171818	1253.070	782.989
	"Marquette County, MI"	"26103"	4539	471703	962.258	758.514
	"Mason County, MI"	"26105"	2356	201151	1171.259	782.249
	"Mecosta County, MI"	"26107"	2697	301998	893.052	775.495
	"Menominee County, MI"	"26109"	1904	166108	1146.242	709.877
	"Midland County, MI"	"26111"	5046	585954	861.160	664.271
	"Missaukee County, MI"	"26113"	1117	104884	1064.986	783.752
	"Monroe County, MI"	"26115"	9897	1053605	939.346	794.022
	"Montcalm County, MI"	"26117"	4120	441541	933.096	794.405
	"Montmorency County, MI"	"26119"	1102	65976	1670.304	878.520
	"Muskegon County, MI"	"26121"	11659	1203222	968.982	830.347
	"Newaygo County, MI"	"26123"	3376	336558	1003.096	803.243
	"Oakland County, MI"	"26125"	70779	8588946	824.071	692.888
	"Oceana County, MI"	"26127"	1841	184001	1000.538	771.677
	"Ogemaw County, MI"	"26129"	2148	148820	1443.354	911.519
	"Ontonagon County, MI"	"26131"	691	44203	1563.242	811.333
	"Osceola County, MI"	"26133"	1657	162910	1017.126	787.037
	"Oscoda County, MI"	"26135"	865	59105	1463.497	892.083
	"Otsego County, MI"	"26137"	1765	169272	1042.701	765.679
	"Ottawa County, MI"	"26139"	12471	1910398	652.796	617.790
	"Presque Isle County, MI"	"26141"	1342	91329	1469.413	735.406
	"Roscommon County, MI"	"26143"	2813	168536	1669.080	907.461
	"Saginaw County, MI"	"26145"	14283	1374797	1038.917	800.521
	"St. Clair County, MI"	"26147"	11924	1125335	1059.596	847.422
	"St. Joseph County, MI"	"26149"	4475	427008	1047.990	848.252
	"Sanilac County, MI"	"26151"	3301	294281	1121.717	806.078
	"Schoolcraft County, MI"	"26153"	748	57910	1291.659	746.879
	"Shiawassee County, MI"	"26155"	4977	484727	1026.764	844.253
	"Tuscola County, MI"	"26157"	3955	381191	1037.538	791.438
	"Van Buren County, MI"	"26159"	5028	528797	950.837	815.201
	"Washtenaw County, MI"	"26161"	14850	2478402	599.176	641.057
	"Wayne County, MI"	"26163"	126009	12463823	1010.998	904.422
	"Wexford County, MI"	"26165"	2471	229758	1075.479	844.372
	"Aitkin County, MN"	"27001"	1491	111147	1341.467	730.619
	"Anoka County, MN"	"27003"	13201	2371904	556.557	629.734
	"Becker County, MN"	"27005"	2381	231892	1026.771	747.632
	"Beltrami County, MN"	"27007"	2790	318193	876.826	786.172
	"Benton County, MN"	"27009"	2340	274409	852.742	727.503
	"Big Stone County, MN"	"27011"	534	36010	1482.921	690.919
	"Blue Earth County, MN"	"27013"	3359	456629	735.608	662.254
	"Brown County, MN"	"27015"	2036	178320	1141.768	644.171
	"Carlton County, MN"	"27017"	2644	248527	1063.868	830.411
	"Carver County, MN"	"27019"	3179	669290	474.981	572.999
	"Cass County, MN"	"27021"	2163	200127	1080.814	730.046
	"Chippewa County, MN"	"27023"	1045	85340	1224.514	716.585
	"Chisago County, MN"	"27025"	2728	378082	721.537	676.439
	"Clay County, MN"	"27027"	3173	426103	744.656	693.632
	"Clearwater County, MN"	"27029"	704	61431	1146.001	799.469
	"Cook County, MN"	"27031"	319	36492	874.164	566.379
	"Cottonwood County, MN"	"27033"	958	81238	1179.251	638.168
	"Crow Wing County, MN"	"27035"	4496	441986	1017.227	691.261
	"Dakota County, MN"	"27037"	16315	2858856	570.683	600.171
	"Dodge County, MN"	"27039"	964	142133	678.238	612.249
	"Douglas County, MN"	"27041"	2766	256462	1078.522	654.091
	"Faribault County, MN"	"27043"	1335	99692	1339.125	719.287
	"Fillmore County, MN"	"27045"	1627	146024	1114.200	645.391
	"Freeborn County, MN"	"27047"	2491	216328	1151.492	670.829
	"Goodhue County, MN"	"27049"	3340	324734	1028.534	675.794
	"Grant County, MN"	"27051"	515	41755	1233.385	670.735
	"Hennepin County, MN"	"27053"	56920	8371906	679.893	638.269
	"Houston County, MN"	"27055"	1222	131904	926.431	577.721
	"Hubbard County, MN"	"27057"	1394	143682	970.198	639.396
	"Isanti County, MN"	"27059"	2072	268418	771.930	688.840
	"Itasca County, MN"	"27061"	3646	317143	1149.639	758.247
	"Jackson County, MN"	"27063"	765	71301	1072.916	611.590
	"Kanabec County, MN"	"27065"	1042	112006	930.307	720.374
	"Kandiyohi County, MN"	"27067"	2698	296523	909.879	629.523
	"Kittson County, MN"	"27069"	471	31255	1506.959	756.745
	"Koochiching County, MN"	"27071"	1077	91263	1180.106	734.767
	"Lac qui Parle County, MN"	"27073"	630	49050	1284.404	616.529
	"Lake County, MN"	"27075"	974	75221	1294.851	705.673
	"Lake of the Woods County, MN"	"27077"	328	27609	1188.018	739.471
	"Le Sueur County, MN"	"27079"	1525	193870	786.610	651.065
	"Lincoln County, MN"	"27081"	563	40706	1383.088	648.576
	"Lyon County, MN"	"27083"	1527	179815	849.206	655.412
	"McLeod County, MN"	"27085"	2304	252710	911.717	643.778
	"Mahnomen County, MN"	"27087"	418	38364	1089.563	894.671
	"Marshall County, MN"	"27089"	561	65958	850.541	540.869
	"Martin County, MN"	"27091"	1761	142497	1235.815	661.167
	"Meeker County, MN"	"27093"	1540	162064	950.242	666.534
	"Mille Lacs County, MN"	"27095"	2042	181187	1127.012	827.972
	"Morrison County, MN"	"27097"	2197	230757	952.084	686.265
	"Mower County, MN"	"27099"	2694	274813	980.303	624.690
	"Murray County, MN"	"27101"	699	59677	1171.306	620.427
	"Nicollet County, MN"	"27103"	1496	231523	646.156	578.063
	"Nobles County, MN"	"27105"	1254	151087	829.985	593.037
	"Norman County, MN"	"27107"	663	46882	1414.189	784.678
	"Olmsted County, MN"	"27109"	6819	1041134	654.959	567.345
	"Otter Tail County, MN"	"27111"	4690	402860	1164.176	675.495
	"Pennington County, MN"	"27113"	945	98706	957.389	700.615
	"Pine County, MN"	"27115"	1906	204714	931.055	716.653
	"Pipestone County, MN"	"27117"	781	65466	1192.986	660.399
	"Polk County, MN"	"27119"	2431	220938	1100.309	775.873
	"Pope County, MN"	"27121"	918	76787	1195.515	671.506
	"Ramsey County, MN"	"27123"	27898	3681639	757.760	689.147
	"Red Lake County, MN"	"27125"	261	28443	917.625	666.181
	"Redwood County, MN"	"27127"	1329	109871	1209.600	703.841
	"Renville County, MN"	"27129"	1370	106342	1288.296	756.189
	"Rice County, MN"	"27131"	3279	454627	721.251	648.093
	"Rock County, MN"	"27133"	843	67091	1256.502	713.780
	"Roseau County, MN"	"27135"	958	109240	876.968	700.179
	"St. Louis County, MN"	"27137"	14561	1402700	1038.069	757.260
	"Scott County, MN"	"27139"	4234	959880	441.097	600.413
	"Sherburne County, MN"	"27141"	3398	633790	536.140	674.378
	"Sibley County, MN"	"27143"	1047	105210	995.153	687.194
	"Stearns County, MN"	"27145"	6775	1068955	633.797	590.229
	"Steele County, MN"	"27147"	2058	256030	803.812	601.419
	"Stevens County, MN"	"27149"	600	68098	881.083	575.434
	"Swift County, MN"	"27151"	765	66758	1145.930	624.484
	"Todd County, MN"	"27153"	1500	171376	875.268	634.451
	"Traverse County, MN"	"27155"	387	24121	1604.411	712.178
	"Wabasha County, MN"	"27157"	1303	150069	868.267	597.614
	"Wadena County, MN"	"27159"	1362	96556	1410.580	825.392
	"Waseca County, MN"	"27161"	1178	133669	881.281	633.426
	"Washington County, MN"	"27163"	10036	1724104	582.099	597.959
	"Watonwan County, MN"	"27165"	830	77679	1068.500	651.730
	"Wilkin County, MN"	"27167"	546	45559	1198.446	775.927
	"Winona County, MN"	"27169"	2862	358630	798.037	664.090
	"Wright County, MN"	"27171"	5041	900722	559.662	645.855
	"Yellow Medicine County, MN"	"27173"	830	70965	1169.591	663.976
	"Adams County, MS"	"28001"	2898	222815	1300.631	1015.418
	"Alcorn County, MS"	"28003"	3238	260661	1242.226	1038.582
	"Amite County, MS"	"28005"	1047	89712	1167.068	816.845
	"Attala County, MS"	"28007"	1962	134644	1457.176	1068.328
	"Benton County, MS"	"28009"	722	59504	1213.364	990.125
	"Bolivar County, MS"	"28011"	2903	235696	1231.671	1186.732
	"Calhoun County, MS"	"28013"	1300	103528	1255.699	968.011
	"Carroll County, MS"	"28015"	770	72530	1061.630	790.492
	"Chickasaw County, MS"	"28017"	1299	121130	1072.402	921.621
	"Choctaw County, MS"	"28019"	650	58511	1110.902	836.264
	"Claiborne County, MS"	"28021"	705	65160	1081.952	1014.307
	"Clarke County, MS"	"28023"	1493	114639	1302.349	1040.796
	"Clay County, MS"	"28025"	1620	142048	1140.460	939.152
	"Coahoma County, MS"	"28027"	2050	176191	1163.510	1116.436
	"Copiah County, MS"	"28029"	2307	202624	1138.562	1000.538
	"Covington County, MS"	"28031"	1835	136781	1341.561	1112.030
	"DeSoto County, MS"	"28033"	8686	1179626	736.335	849.538
	"Forrest County, MS"	"28035"	5081	532982	953.315	971.425
	"Franklin County, MS"	"28037"	712	55342	1286.545	996.542
	"George County, MS"	"28039"	1759	161927	1086.292	1157.538
	"Greene County, MS"	"28041"	921	98549	934.560	981.742
	"Grenada County, MS"	"28043"	1987	151425	1312.201	1094.743
	"Hancock County, MS"	"28045"	3255	318559	1021.789	866.484
	"Harrison County, MS"	"28047"	13016	1372376	948.428	944.393
	"Hinds County, MS"	"28049"	14745	1714860	859.837	883.358
	"Holmes County, MS"	"28051"	1452	130038	1116.597	1044.468
	"Humphreys County, MS"	"28053"	686	62721	1093.733	1033.505
	"Issaquena County, MS"	"28055"	82	9607	853.544	792.364
	"Itawamba County, MS"	"28057"	1965	164172	1196.915	979.988
	"Jackson County, MS"	"28059"	9084	984120	923.058	909.777
	"Jasper County, MS"	"28061"	1406	116580	1206.039	959.206
	"Jefferson County, MS"	"28063"	601	53001	1133.941	1005.273
	"Jefferson Davis County, MS"	"28065"	1105	83457	1324.035	1021.878
	"Jones County, MS"	"28067"	5061	477896	1059.017	935.002
	"Kemper County, MS"	"28069"	718	71259	1007.592	792.874
	"Lafayette County, MS"	"28071"	2641	356516	740.780	862.831
	"Lamar County, MS"	"28073"	2874	411298	698.763	785.935
	"Lauderdale County, MS"	"28075"	6083	557228	1091.654	938.240
	"Lawrence County, MS"	"28077"	1055	88554	1191.363	1061.893
	"Leake County, MS"	"28079"	1676	162639	1030.503	969.712
	"Lee County, MS"	"28081"	6242	593375	1051.949	976.736
	"Leflore County, MS"	"28083"	2575	219010	1175.745	1128.549
	"Lincoln County, MS"	"28085"	2883	243415	1184.397	1022.181
	"Lowndes County, MS"	"28087"	4092	418084	978.751	889.581
	"Madison County, MS"	"28089"	6855	701291	977.483	1007.243
	"Marion County, MS"	"28091"	2398	183201	1308.945	1089.410
	"Marshall County, MS"	"28093"	2799	255008	1097.613	996.617
	"Monroe County, MS"	"28095"	2981	253855	1174.292	937.244
	"Montgomery County, MS"	"28097"	1046	73703	1419.210	1078.670
	"Neshoba County, MS"	"28099"	2578	207117	1244.707	1136.606
	"Newton County, MS"	"28101"	1856	151646	1223.903	1037.302
	"Noxubee County, MS"	"28103"	833	78399	1062.514	929.144
	"Oktibbeha County, MS"	"28105"	2062	341694	603.464	755.572
	"Panola County, MS"	"28107"	2702	240959	1121.353	1059.389
	"Pearl River County, MS"	"28109"	4301	387644	1109.523	968.415
	"Perry County, MS"	"28111"	947	85380	1109.159	970.378
	"Pike County, MS"	"28113"	3492	280605	1244.454	1077.175
	"Pontotoc County, MS"	"28115"	1991	214756	927.099	856.863
	"Prentiss County, MS"	"28117"	2068	177527	1164.893	956.491
	"Quitman County, MS"	"28119"	690	54471	1266.729	1107.854
	"Rankin County, MS"	"28121"	7543	1024588	736.198	745.076
	"Scott County, MS"	"28123"	1988	198108	1003.493	963.992
	"Sharkey County, MS"	"28125"	452	33099	1365.600	1088.584
	"Simpson County, MS"	"28127"	2122	191294	1109.287	965.584
	"Smith County, MS"	"28129"	1198	113659	1054.030	876.925
	"Stone County, MS"	"28131"	1281	125609	1019.831	1024.198
	"Sunflower County, MS"	"28133"	2114	196082	1078.120	1136.349
	"Tallahatchie County, MS"	"28135"	1063	104631	1015.951	987.299
	"Tate County, MS"	"28137"	1974	199169	991.118	955.145
	"Tippah County, MS"	"28139"	1874	154844	1210.250	1082.601
	"Tishomingo County, MS"	"28141"	2008	136779	1468.062	1112.811
	"Tunica County, MS"	"28143"	736	73616	999.783	1160.198
	"Union County, MS"	"28145"	2028	194479	1042.786	904.623
	"Walthall County, MS"	"28147"	1289	104976	1227.900	965.151
	"Warren County, MS"	"28149"	3694	336029	1099.310	1000.908
	"Washington County, MS"	"28151"	4163	345300	1205.618	1153.825
	"Wayne County, MS"	"28153"	1560	144072	1082.792	974.157
	"Webster County, MS"	"28155"	983	70236	1399.567	1155.894
	"Wilkinson County, MS"	"28157"	838	65730	1274.913	1081.602
	"Winston County, MS"	"28159"	1600	131039	1221.011	966.694
	"Yalobusha County, MS"	"28161"	1183	87198	1356.682	1071.554
	"Yazoo County, MS"	"28163"	2039	194497	1048.345	1022.404
	"Adair County, MO"	"29001"	1522	178651	851.940	805.981
	"Andrew County, MO"	"29003"	1161	121374	956.548	743.247
	"Atchison County, MO"	"29005"	562	38201	1471.166	847.114
	"Audrain County, MO"	"29007"	2049	180381	1135.929	853.152
	"Barry County, MO"	"29009"	2863	249220	1148.784	861.797
	"Barton County, MO"	"29011"	1007	85186	1182.119	828.631
	"Bates County, MO"	"29013"	1469	116763	1258.104	900.040
	"Benton County, MO"	"29015"	2010	132380	1518.356	893.718
	"Bollinger County, MO"	"29017"	950	86219	1101.845	893.480
	"Boone County, MO"	"29019"	7059	1191862	592.267	686.467
	"Buchanan County, MO"	"29021"	6680	625728	1067.557	906.911
	"Butler County, MO"	"29023"	3928	300674	1306.398	1020.605
	"Caldwell County, MO"	"29025"	723	64091	1128.084	839.257
	"Callaway County, MO"	"29027"	2598	312078	832.484	786.140
	"Camden County, MO"	"29029"	3283	308143	1065.414	744.300
	"Cape Girardeau County, MO"	"29031"	5340	542104	985.051	794.723
	"Carroll County, MO"	"29033"	832	63716	1305.794	864.441
	"Carter County, MO"	"29035"	521	43872	1187.546	971.611
	"Cass County, MO"	"29037"	6263	705884	887.256	769.833
	"Cedar County, MO"	"29039"	1409	97544	1444.476	902.136
	"Chariton County, MO"	"29041"	672	53641	1252.773	718.975
	"Christian County, MO"	"29043"	4097	566496	723.218	722.863
	"Clark County, MO"	"29045"	628	48478	1295.433	916.476
	"Clay County, MO"	"29047"	11517	1613554	713.766	726.725
	"Clinton County, MO"	"29049"	1751	144129	1214.884	932.376
	"Cole County, MO"	"29051"	4412	535408	824.044	741.410
	"Cooper County, MO"	"29053"	1356	123370	1099.133	837.445
	"Crawford County, MO"	"29055"	2025	172349	1174.942	943.268
	"Dade County, MO"	"29057"	723	53690	1346.619	844.488
	"Dallas County, MO"	"29059"	1293	116090	1113.791	823.486
	"Daviess County, MO"	"29061"	647	58038	1114.787	851.420
	"DeKalb County, MO"	"29063"	845	89431	944.863	760.740
	"Dent County, MO"	"29065"	1371	109345	1253.830	888.663
	"Douglas County, MO"	"29067"	1144	94609	1209.187	809.332
	"Dunklin County, MO"	"29069"	3102	220239	1408.470	1119.502
	"Franklin County, MO"	"29071"	6885	714006	964.278	840.184
	"Gasconade County, MO"	"29073"	1387	104795	1323.536	823.377
	"Gentry County, MO"	"29075"	617	47255	1305.682	788.806
	"Greene County, MO"	"29077"	18674	1979511	943.364	794.803
	"Grundy County, MO"	"29079"	967	71641	1349.786	864.809
	"Harrison County, MO"	"29081"	817	61102	1337.108	837.669
	"Henry County, MO"	"29083"	2158	154062	1400.735	954.722
	"Hickory County, MO"	"29085"	1055	65640	1607.252	864.905
	"Holt County, MO"	"29087"	461	32397	1422.971	762.525
	"Howard County, MO"	"29089"	706	71130	992.549	764.744
	"Howell County, MO"	"29091"	3519	282587	1245.280	937.097
	"Iron County, MO"	"29093"	1009	72418	1393.300	1050.422
	"Jackson County, MO"	"29095"	42729	4770506	895.691	823.357
	"Jasper County, MO"	"29097"	8156	822745	991.316	908.383
	"Jefferson County, MO"	"29099"	13335	1550884	859.832	892.490
	"Johnson County, MO"	"29101"	2844	377258	753.861	824.387
	"Knox County, MO"	"29103"	361	28250	1277.876	849.776
	"Laclede County, MO"	"29105"	2729	248693	1097.337	906.168
	"Lafayette County, MO"	"29107"	2568	230620	1113.520	808.956
	"Lawrence County, MO"	"29109"	3097	268530	1153.316	878.742
	"Lewis County, MO"	"29111"	800	71171	1124.053	845.949
	"Lincoln County, MO"	"29113"	3129	377068	829.824	883.370
	"Linn County, MO"	"29115"	1224	86962	1407.511	912.516
	"Livingston County, MO"	"29117"	1347	105493	1276.862	829.989
	"McDonald County, MO"	"29119"	1536	159557	962.665	962.735
	"Macon County, MO"	"29121"	1396	108258	1289.512	825.741
	"Madison County, MO"	"29123"	1162	86519	1343.058	1008.985
	"Maries County, MO"	"29125"	712	63213	1126.351	839.192
	"Marion County, MO"	"29127"	2306	201841	1142.483	846.326
	"Mercer County, MO"	"29129"	318	26125	1217.225	766.456
	"Miller County, MO"	"29131"	1931	174887	1104.142	846.766
	"Mississippi County, MO"	"29133"	1232	99335	1240.248	1035.059
	"Moniteau County, MO"	"29135"	1027	110514	929.294	792.534
	"Monroe County, MO"	"29137"	649	60899	1065.699	705.773
	"Montgomery County, MO"	"29139"	1103	83631	1318.889	876.692
	"Morgan County, MO"	"29141"	2073	142073	1459.109	938.304
	"New Madrid County, MO"	"29143"	1731	128987	1341.996	1049.021
	"Newton County, MO"	"29145"	4346	410349	1059.098	873.634
	"Nodaway County, MO"	"29147"	1363	162079	840.948	726.169
	"Oregon County, MO"	"29149"	986	76544	1288.148	906.636
	"Osage County, MO"	"29151"	893	96334	926.983	727.555
	"Ozark County, MO"	"29153"	889	66617	1334.494	844.907
	"Pemiscot County, MO"	"29155"	1677	124609	1345.810	1161.402
	"Perry County, MO"	"29157"	1377	133772	1029.363	772.547
	"Pettis County, MO"	"29159"	2954	295596	999.337	822.227
	"Phelps County, MO"	"29161"	3113	314219	990.710	883.858
	"Pike County, MO"	"29163"	1372	129649	1058.242	857.450
	"Platte County, MO"	"29165"	4314	654782	658.845	663.974
	"Polk County, MO"	"29167"	2383	217866	1093.792	868.943
	"Pulaski County, MO"	"29169"	2116	371767	569.174	897.296
	"Putnam County, MO"	"29171"	451	34303	1314.754	797.630
	"Ralls County, MO"	"29173"	665	71592	928.875	731.728
	"Randolph County, MO"	"29175"	1953	176195	1108.431	928.744
	"Ray County, MO"	"29177"	1740	161340	1078.468	892.361
	"Reynolds County, MO"	"29179"	597	46002	1297.770	886.226
	"Ripley County, MO"	"29181"	1284	97899	1311.556	986.315
	"St. Charles County, MO"	"29183"	17633	2623798	672.041	669.147
	"St. Clair County, MO"	"29185"	1018	66576	1529.080	891.029
	"Ste. Genevieve County, MO"	"29186"	1330	125650	1058.496	811.766
