"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Calhoun County, MI"	"26025"	8550	832074	1027.553	942.672
	"Cass County, MI"	"26027"	2846	310518	916.533	843.630
	"Charlevoix County, MI"	"26029"	1412	158860	888.833	755.352
	"Cheboygan County, MI"	"26031"	1718	162201	1059.180	810.396
	"Chippewa County, MI"	"26033"	1859	232391	799.945	801.409
	"Clare County, MI"	"26035"	2261	189596	1192.536	978.508
	"Clinton County, MI"	"26037"	2812	409855	686.096	746.650
	"Crawford County, MI"	"26039"	946	87060	1086.607	908.187
	"Delta County, MI"	"26041"	2467	229438	1075.236	801.625
	"Dickinson County, MI"	"26043"	1931	162868	1185.623	821.069
	"Eaton County, MI"	"26045"	4892	636993	767.983	799.115
	"Emmet County, MI"	"26047"	1728	193796	891.659	767.922
	"Genesee County, MI"	"26049"	23736	2641518	898.574	962.664
	"Gladwin County, MI"	"26051"	1803	159828	1128.088	871.631
	"Gogebic County, MI"	"26053"	1510	103376	1460.687	814.600
	"Grand Traverse County, MI"	"26055"	3910	486918	803.010	721.593
	"Gratiot County, MI"	"26057"	2608	254842	1023.379	891.474
	"Hillsdale County, MI"	"26059"	2596	282541	918.805	877.130
	"Houghton County, MI"	"26061"	2333	215739	1081.399	849.397
	"Huron County, MI"	"26063"	2691	212365	1267.158	845.554
	"Ingham County, MI"	"26065"	11424	1691194	675.499	837.505
	"Ionia County, MI"	"26067"	2755	379950	725.095	868.186
	"Iosco County, MI"	"26069"	2286	162129	1409.988	907.372
	"Iron County, MI"	"26071"	1238	76295	1622.649	822.668
	"Isabella County, MI"	"26073"	2506	393380	637.043	876.520
	"Jackson County, MI"	"26075"	9085	966393	940.094	900.377
	"Kalamazoo County, MI"	"26077"	11502	1450218	793.122	835.681
	"Kalkaska County, MI"	"26079"	910	102510	887.718	900.140
	"Kent County, MI"	"26081"	24680	3510053	703.123	798.032
	"Keweenaw County, MI"	"26083"	140	13151	1064.558	780.955
	"Lake County, MI"	"26085"	928	69327	1338.584	991.515
	"Lapeer County, MI"	"26087"	3730	540478	690.130	850.939
	"Leelanau County, MI"	"26089"	1078	129591	831.848	634.852
	"Lenawee County, MI"	"26091"	5188	602096	861.657	833.885
	"Livingston County, MI"	"26093"	5882	1013351	580.450	781.780
	"Luce County, MI"	"26095"	490	41761	1173.344	979.529
	"Mackinac County, MI"	"26097"	839	70370	1192.269	871.240
	"Macomb County, MI"	"26099"	43685	4865342	897.881	835.252
	"Manistee County, MI"	"26101"	1742	149601	1164.431	860.183
	"Marquette County, MI"	"26103"	3806	390832	973.820	869.005
	"Mason County, MI"	"26105"	1905	171698	1109.506	831.939
	"Mecosta County, MI"	"26107"	2004	250710	799.330	827.018
	"Menominee County, MI"	"26109"	1647	150222	1096.377	811.647
	"Midland County, MI"	"26111"	3800	502114	756.800	750.559
	"Missaukee County, MI"	"26113"	819	89167	918.501	830.152
	"Monroe County, MI"	"26115"	7215	895349	805.831	869.623
	"Montcalm County, MI"	"26117"	3311	375958	880.683	902.045
	"Montmorency County, MI"	"26119"	904	62031	1457.336	901.791
	"Muskegon County, MI"	"26121"	9589	1031466	929.648	905.147
	"Newaygo County, MI"	"26123"	2592	292931	884.850	890.267
	"Oakland County, MI"	"26125"	53793	7202291	746.887	773.456
	"Oceana County, MI"	"26127"	1421	163471	869.267	803.281
	"Ogemaw County, MI"	"26129"	1804	131436	1372.531	1045.778
	"Ontonagon County, MI"	"26131"	660	45748	1442.686	864.094
	"Osceola County, MI"	"26133"	1307	142168	919.335	875.511
	"Oscoda County, MI"	"26135"	662	56025	1181.615	852.395
	"Otsego County, MI"	"26137"	1252	145160	862.497	814.862
	"Ottawa County, MI"	"26139"	8898	1486761	598.482	676.852
	"Presque Isle County, MI"	"26141"	1078	85367	1262.783	781.912
	"Roscommon County, MI"	"26143"	2205	154194	1430.017	902.112
	"Saginaw County, MI"	"26145"	12383	1253434	987.926	898.234
	"St. Clair County, MI"	"26147"	8809	999980	880.918	873.908
	"St. Joseph County, MI"	"26149"	3524	373879	942.551	894.118
	"Sanilac County, MI"	"26151"	2758	268500	1027.188	851.271
	"Schoolcraft County, MI"	"26153"	686	53297	1287.127	904.331
	"Shiawassee County, MI"	"26155"	3739	434114	861.294	881.846
	"Tuscola County, MI"	"26157"	3220	349106	922.356	871.792
	"Van Buren County, MI"	"26159"	4098	460744	889.431	898.068
	"Washtenaw County, MI"	"26161"	11116	2002217	555.185	759.542
	"Wayne County, MI"	"26163"	117755	12079709	974.817	1013.264
	"Wexford County, MI"	"26165"	1819	187860	968.274	881.955
	"Aitkin County, MN"	"27001"	1077	94236	1142.875	711.054
	"Anoka County, MN"	"27003"	8659	1859945	465.551	726.041
	"Becker County, MN"	"27005"	1958	185791	1053.872	828.474
	"Beltrami County, MN"	"27007"	1979	247564	799.389	814.082
	"Benton County, MN"	"27009"	1873	216930	863.412	857.851
	"Big Stone County, MN"	"27011"	537	33662	1595.271	841.247
	"Blue Earth County, MN"	"27013"	2604	347879	748.536	718.424
	"Brown County, MN"	"27015"	1620	160428	1009.799	662.418
	"Carlton County, MN"	"27017"	1941	198181	979.408	819.113
	"Carver County, MN"	"27019"	1867	460279	405.624	599.172
	"Cass County, MN"	"27021"	1764	167615	1052.412	833.588
	"Chippewa County, MN"	"27023"	937	76360	1227.082	696.310
	"Chisago County, MN"	"27025"	1877	276601	678.595	825.048
	"Clay County, MN"	"27027"	2370	314070	754.609	710.605
	"Clearwater County, MN"	"27029"	630	50609	1244.838	879.973
	"Cook County, MN"	"27031"	268	30997	864.600	610.741
	"Cottonwood County, MN"	"27033"	898	72625	1236.489	642.229
	"Crow Wing County, MN"	"27035"	3152	344528	914.875	715.209
	"Dakota County, MN"	"27037"	10528	2218995	474.449	691.484
	"Dodge County, MN"	"27039"	735	111733	657.818	653.754
	"Douglas County, MN"	"27041"	1991	203413	978.797	669.920
	"Faribault County, MN"	"27043"	1274	94346	1350.349	725.589
	"Fillmore County, MN"	"27045"	1492	127113	1173.759	722.425
	"Freeborn County, MN"	"27047"	2234	192794	1158.750	742.631
	"Goodhue County, MN"	"27049"	2640	269325	980.228	754.001
	"Grant County, MN"	"27051"	514	37420	1373.597	734.635
	"Hennepin County, MN"	"27053"	46897	6715534	698.336	728.289
	"Houston County, MN"	"27055"	1101	118235	931.196	682.512
	"Hubbard County, MN"	"27057"	1020	113883	895.656	681.524
	"Isanti County, MN"	"27059"	1453	203870	712.709	749.261
	"Itasca County, MN"	"27061"	2839	264455	1073.529	819.032
	"Jackson County, MN"	"27063"	785	65247	1203.120	712.079
	"Kanabec County, MN"	"27065"	759	93927	808.074	751.784
	"Kandiyohi County, MN"	"27067"	2191	247851	883.999	697.526
	"Kittson County, MN"	"27069"	430	30266	1420.736	774.777
	"Koochiching County, MN"	"27071"	944	84215	1120.940	801.148
	"Lac qui Parle County, MN"	"27073"	649	46913	1383.412	687.661
	"Lake County, MN"	"27075"	806	66607	1210.083	793.698
	"Lake of the Woods County, MN"	"27077"	283	26446	1070.105	785.771
	"Le Sueur County, MN"	"27079"	1282	157211	815.465	720.673
	"Lincoln County, MN"	"27081"	612	37446	1634.353	779.598
	"Lyon County, MN"	"27083"	1393	151340	920.444	726.722
	"McLeod County, MN"	"27085"	1747	213164	819.557	684.117
	"Mahnomen County, MN"	"27087"	314	31333	1002.138	772.015
	"Marshall County, MN"	"27089"	555	59811	927.923	640.383
	"Martin County, MN"	"27091"	1444	128041	1127.764	663.269
	"Meeker County, MN"	"27093"	1385	138002	1003.609	741.968
	"Mille Lacs County, MN"	"27095"	1476	143139	1031.166	824.605
	"Morrison County, MN"	"27097"	1827	193779	942.827	755.097
	"Mower County, MN"	"27099"	2410	232315	1037.385	668.864
	"Murray County, MN"	"27101"	606	54291	1116.207	651.267
	"Nicollet County, MN"	"27103"	1118	183644	608.787	663.448
	"Nobles County, MN"	"27105"	1094	124349	879.782	607.610
	"Norman County, MN"	"27107"	617	43437	1420.448	844.507
	"Olmsted County, MN"	"27109"	4749	779490	609.245	628.701
	"Otter Tail County, MN"	"27111"	3885	343991	1129.390	738.520
	"Pennington County, MN"	"27113"	873	81447	1071.863	794.935
	"Pine County, MN"	"27115"	1466	166167	882.245	784.677
	"Pipestone County, MN"	"27117"	780	58189	1340.460	747.558
	"Polk County, MN"	"27119"	2147	186644	1150.318	796.278
	"Pope County, MN"	"27121"	881	67091	1313.142	723.007
	"Ramsey County, MN"	"27123"	23563	3039164	775.312	776.975
	"Red Lake County, MN"	"27125"	275	25485	1079.066	749.853
	"Redwood County, MN"	"27127"	1240	98760	1255.569	757.871
	"Renville County, MN"	"27129"	1273	100834	1262.471	793.014
	"Rice County, MN"	"27131"	2601	353221	736.366	754.982
	"Rock County, MN"	"27133"	778	57757	1347.023	792.053
	"Roseau County, MN"	"27135"	830	97133	854.498	753.869
	"St. Louis County, MN"	"27137"	12906	1200177	1075.341	813.491
	"Scott County, MN"	"27139"	2544	625944	406.426	739.708
	"Sherburne County, MN"	"27141"	2315	438545	527.882	776.668
	"Sibley County, MN"	"27143"	896	91678	977.334	732.561
	"Stearns County, MN"	"27145"	4734	825415	573.530	645.182
	"Steele County, MN"	"27147"	1648	207479	794.297	703.916
	"Stevens County, MN"	"27149"	490	59592	822.258	572.388
	"Swift County, MN"	"27151"	739	65751	1123.937	700.255
	"Todd County, MN"	"27153"	1360	147164	924.139	737.421
	"Traverse County, MN"	"27155"	326	23633	1379.427	680.360
	"Wabasha County, MN"	"27157"	1135	130408	870.345	700.273
	"Wadena County, MN"	"27159"	1179	82402	1430.791	884.766
	"Waseca County, MN"	"27161"	1029	116444	883.687	721.037
	"Washington County, MN"	"27163"	6323	1268335	498.528	714.745
	"Watonwan County, MN"	"27165"	722	70084	1030.192	673.727
	"Wilkin County, MN"	"27167"	445	41734	1066.277	799.230
	"Winona County, MN"	"27169"	2396	301247	795.361	712.358
	"Wright County, MN"	"27171"	3348	602870	555.344	739.776
	"Yellow Medicine County, MN"	"27173"	792	65628	1206.802	718.598
	"Adams County, MS"	"28001"	2427	200956	1207.727	1047.384
	"Alcorn County, MS"	"28003"	2576	210431	1224.154	1074.357
	"Amite County, MS"	"28005"	868	80619	1076.669	932.801
	"Attala County, MS"	"28007"	1599	116869	1368.199	1059.831
	"Benton County, MS"	"28009"	535	48562	1101.684	991.205
	"Bolivar County, MS"	"28011"	2521	230533	1093.553	1184.830
	"Calhoun County, MS"	"28013"	1093	89513	1221.052	974.731
	"Carroll County, MS"	"28015"	618	63617	971.438	880.418
	"Chickasaw County, MS"	"28017"	1169	113504	1029.920	961.872
	"Choctaw County, MS"	"28019"	541	56287	961.146	790.953
	"Claiborne County, MS"	"28021"	652	66934	974.094	1086.562
	"Clarke County, MS"	"28023"	1152	104186	1105.715	969.037
	"Clay County, MS"	"28025"	1344	129895	1034.682	967.884
	"Coahoma County, MS"	"28027"	2067	175894	1175.140	1213.966
	"Copiah County, MS"	"28029"	1708	173725	983.163	989.566
	"Covington County, MS"	"28031"	1345	116958	1149.985	1100.260
	"DeSoto County, MS"	"28033"	5185	731232	709.077	996.601
	"Forrest County, MS"	"28035"	4317	431556	1000.334	1112.159
	"Franklin County, MS"	"28037"	564	49286	1144.341	982.637
	"George County, MS"	"28039"	1258	119605	1051.795	1198.274
	"Greene County, MS"	"28041"	713	79467	897.228	1064.634
	"Grenada County, MS"	"28043"	1831	135650	1349.797	1215.489
	"Hancock County, MS"	"28045"	2755	272401	1011.377	969.993
	"Harrison County, MS"	"28047"	10910	1157713	942.375	1081.955
	"Hinds County, MS"	"28049"	12538	1490564	841.158	937.627
	"Holmes County, MS"	"28051"	1553	124245	1249.950	1288.049
	"Humphreys County, MS"	"28053"	742	63286	1172.455	1184.706
	"Issaquena County, MS"	"28055"	80	11935	670.297	800.693
	"Itawamba County, MS"	"28057"	1708	137912	1238.471	1149.193
	"Jackson County, MS"	"28059"	7109	806889	881.038	1048.798
	"Jasper County, MS"	"28061"	1104	107549	1026.509	945.761
	"Jefferson County, MS"	"28063"	535	54577	980.266	1049.404
	"Jefferson Davis County, MS"	"28065"	889	80030	1110.833	1006.488
	"Jones County, MS"	"28067"	4287	390809	1096.955	1039.495
	"Kemper County, MS"	"28069"	628	63622	987.080	830.247
	"Lafayette County, MS"	"28071"	1869	243557	767.377	955.754
	"Lamar County, MS"	"28073"	1857	257611	720.854	888.866
	"Lauderdale County, MS"	"28075"	5750	468139	1228.268	1108.048
	"Lawrence County, MS"	"28077"	850	79066	1075.051	1073.580
	"Leake County, MS"	"28079"	1510	132057	1143.446	1075.176
	"Lee County, MS"	"28081"	4402	463021	950.713	995.449
	"Leflore County, MS"	"28083"	2416	214236	1127.728	1160.771
	"Lincoln County, MS"	"28085"	2287	200325	1141.645	1065.323
	"Lowndes County, MS"	"28087"	3200	361907	884.205	937.261
	"Madison County, MS"	"28089"	5603	476472	1175.935	1353.269
	"Marion County, MS"	"28091"	1993	153166	1301.203	1188.552
	"Marshall County, MS"	"28093"	2159	212929	1013.953	1137.692
	"Monroe County, MS"	"28095"	2407	226497	1062.707	955.256
	"Montgomery County, MS"	"28097"	829	70688	1172.759	939.643
	"Neshoba County, MS"	"28099"	1943	172880	1123.901	1047.458
	"Newton County, MS"	"28101"	1414	129702	1090.191	962.919
	"Noxubee County, MS"	"28103"	679	73470	924.187	906.927
	"Oktibbeha County, MS"	"28105"	1650	259679	635.400	908.908
	"Panola County, MS"	"28107"	2118	207344	1021.491	1061.867
	"Pearl River County, MS"	"28109"	2973	298945	994.497	1037.648
	"Perry County, MS"	"28111"	743	73092	1016.527	1137.746
	"Pike County, MS"	"28113"	2712	232667	1165.614	1070.670
	"Pontotoc County, MS"	"28115"	1510	166260	908.216	882.065
	"Prentiss County, MS"	"28117"	1478	153258	964.387	875.722
	"Quitman County, MS"	"28119"	687	58170	1181.021	1149.686
	"Rankin County, MS"	"28121"	4942	736420	671.084	845.382
	"Scott County, MS"	"28123"	1615	169037	955.412	952.098
	"Sharkey County, MS"	"28125"	374	36673	1019.824	1020.366
	"Simpson County, MS"	"28127"	1841	164925	1116.265	1087.044
	"Smith County, MS"	"28129"	1050	96968	1082.831	1026.653
	"Stone County, MS"	"28131"	905	86237	1049.434	1200.507
	"Sunflower County, MS"	"28133"	1975	199613	989.415	1166.063
	"Tallahatchie County, MS"	"28135"	891	90630	983.118	993.758
	"Tate County, MS"	"28137"	1514	156500	967.412	1040.314
	"Tippah County, MS"	"28139"	1541	126847	1214.849	1102.402
	"Tishomingo County, MS"	"28141"	1548	114774	1348.738	1093.602
	"Tunica County, MS"	"28143"	614	59254	1036.217	1282.638
	"Union County, MS"	"28145"	1595	155316	1026.939	944.298
	"Walthall County, MS"	"28147"	1023	90492	1130.487	1015.199
	"Warren County, MS"	"28149"	3120	294925	1057.896	1096.599
	"Washington County, MS"	"28151"	3891	354514	1097.559	1153.879
	"Wayne County, MS"	"28153"	1216	126959	957.790	990.058
	"Webster County, MS"	"28155"	883	60837	1451.419	1166.862
	"Wilkinson County, MS"	"28157"	820	61449	1334.440	1227.816
	"Winston County, MS"	"28159"	1305	119145	1095.304	927.821
	"Yalobusha County, MS"	"28161"	944	78484	1202.793	1040.339
	"Yazoo County, MS"	"28163"	1755	167650	1046.824	1074.214
	"Adair County, MO"	"29001"	1363	149811	909.813	911.842
	"Andrew County, MO"	"29003"	1019	99272	1026.473	853.899
	"Atchison County, MO"	"29005"	528	37362	1413.201	850.723
	"Audrain County, MO"	"29007"	1796	154445	1162.874	866.991
	"Barry County, MO"	"29009"	2348	206747	1135.688	966.644
	"Barton County, MO"	"29011"	822	76846	1069.672	844.263
	"Bates County, MO"	"29013"	1274	101777	1251.756	935.709
	"Benton County, MO"	"29015"	1496	107187	1395.692	935.187
	"Bollinger County, MO"	"29017"	763	73983	1031.318	920.280
	"Boone County, MO"	"29019"	5127	851483	602.126	789.881
	"Buchanan County, MO"	"29021"	5625	516355	1089.367	924.269
	"Butler County, MO"	"29023"	3211	247374	1298.035	1062.200
	"Caldwell County, MO"	"29025"	600	54671	1097.474	850.164
	"Callaway County, MO"	"29027"	2059	250702	821.294	907.017
	"Camden County, MO"	"29029"	2391	231856	1031.244	834.673
	"Cape Girardeau County, MO"	"29031"	4148	420868	985.582	865.690
	"Carroll County, MO"	"29033"	816	60352	1352.068	894.532
	"Carter County, MO"	"29035"	456	35784	1274.313	1106.151
	"Cass County, MO"	"29037"	4453	524540	848.934	863.460
	"Cedar County, MO"	"29039"	1180	83888	1406.637	945.010
	"Chariton County, MO"	"29041"	726	49450	1468.150	846.482
	"Christian County, MO"	"29043"	2694	359589	749.189	873.632
	"Clark County, MO"	"29045"	512	43959	1164.722	867.809
	"Clay County, MO"	"29047"	8510	1153802	737.562	847.836
	"Clinton County, MO"	"29049"	1421	118710	1197.035	972.625
	"Cole County, MO"	"29051"	3528	433288	814.239	844.661
	"Cooper County, MO"	"29053"	1064	101968	1043.465	829.041
	"Crawford County, MO"	"29055"	1588	140889	1127.128	950.037
	"Dade County, MO"	"29057"	761	47441	1604.098	1057.321
	"Dallas County, MO"	"29059"	1058	96002	1102.060	922.458
	"Daviess County, MO"	"29061"	541	48612	1112.894	906.009
	"DeKalb County, MO"	"29063"	673	76633	878.212	818.361
	"Dent County, MO"	"29065"	1154	90414	1276.351	952.058
	"Douglas County, MO"	"29067"	877	79509	1103.020	880.206
	"Dunklin County, MO"	"29069"	2828	196756	1437.313	1169.477
	"Franklin County, MO"	"29071"	5165	576812	895.439	919.839
	"Gasconade County, MO"	"29073"	1251	92584	1351.205	923.203
	"Gentry County, MO"	"29075"	592	40792	1451.265	863.549
	"Greene County, MO"	"29077"	14252	1489242	956.997	876.663
	"Grundy County, MO"	"29079"	883	61905	1426.379	865.172
	"Harrison County, MO"	"29081"	763	52837	1444.064	842.916
	"Henry County, MO"	"29083"	1790	133689	1338.928	961.370
	"Hickory County, MO"	"29085"	801	54868	1459.867	876.994
	"Holt County, MO"	"29087"	415	31126	1333.290	755.660
	"Howard County, MO"	"29089"	659	60598	1087.495	835.937
	"Howell County, MO"	"29091"	2813	226383	1242.584	997.854
	"Iron County, MO"	"29093"	1025	63676	1609.712	1251.589
	"Jackson County, MO"	"29095"	36250	3946470	918.542	916.230
	"Jasper County, MO"	"29097"	6606	643804	1026.089	965.563
	"Jefferson County, MO"	"29099"	9322	1224141	761.514	998.917
	"Johnson County, MO"	"29101"	2044	299519	682.427	881.686
	"Knox County, MO"	"29103"	336	25617	1311.629	839.441
	"Laclede County, MO"	"29105"	2089	199168	1048.863	963.656
	"Lafayette County, MO"	"29107"	2302	198342	1160.622	930.393
	"Lawrence County, MO"	"29109"	2446	217741	1123.353	929.159
	"Lewis County, MO"	"29111"	727	62267	1167.553	870.306
	"Lincoln County, MO"	"29113"	2082	257044	809.978	953.526
	"Linn County, MO"	"29115"	1135	80561	1408.870	905.461
	"Livingston County, MO"	"29117"	1137	87527	1299.028	835.035
	"McDonald County, MO"	"29119"	1203	132314	909.201	1003.280
	"Macon County, MO"	"29121"	1321	93476	1413.197	928.786
	"Madison County, MO"	"29123"	911	71311	1277.503	948.843
	"Maries County, MO"	"29125"	576	53646	1073.705	943.223
	"Marion County, MO"	"29127"	2111	169255	1247.231	933.218
	"Mercer County, MO"	"29129"	275	22308	1232.742	792.723
	"Miller County, MO"	"29131"	1650	144683	1140.424	976.528
	"Mississippi County, MO"	"29133"	1066	81544	1307.270	1078.939
	"Moniteau County, MO"	"29135"	881	90137	977.401	865.852
	"Monroe County, MO"	"29137"	673	55598	1210.475	858.841
	"Montgomery County, MO"	"29139"	961	72956	1317.232	935.287
	"Morgan County, MO"	"29141"	1555	118650	1310.577	960.834
	"New Madrid County, MO"	"29143"	1441	116373	1238.260	1038.651
	"Newton County, MO"	"29145"	3199	324371	986.216	904.042
	"Nodaway County, MO"	"29147"	1154	133645	863.482	749.432
	"Oregon County, MO"	"29149"	824	62329	1322.017	955.813
	"Osage County, MO"	"29151"	767	79364	966.433	831.952
	"Ozark County, MO"	"29153"	772	57179	1350.146	1048.560
	"Pemiscot County, MO"	"29155"	1432	117914	1214.444	1077.034
	"Perry County, MO"	"29157"	1151	109990	1046.459	829.372
	"Pettis County, MO"	"29159"	2519	238530	1056.052	899.833
	"Phelps County, MO"	"29161"	2489	249063	999.346	937.698
	"Pike County, MO"	"29163"	1230	110505	1113.072	927.666
	"Platte County, MO"	"29165"	2950	471208	626.050	766.452
	"Polk County, MO"	"29167"	1801	168582	1068.323	928.388
	"Pulaski County, MO"	"29169"	1662	264636	628.032	1004.975
	"Putnam County, MO"	"29171"	435	31051	1400.921	911.376
	"Ralls County, MO"	"29173"	552	58630	941.498	835.724
	"Randolph County, MO"	"29175"	1715	149715	1145.510	987.898
	"Ray County, MO"	"29177"	1399	141366	989.630	960.602
	"Reynolds County, MO"	"29179"	497	40002	1242.438	1055.173
	"Ripley County, MO"	"29181"	1062	82092	1293.671	1041.001
	"St. Charles County, MO"	"29183"	10895	1842041	591.463	795.689
	"St. Clair County, MO"	"29185"	810	58100	1394.148	860.197
	"Ste. Genevieve County, MO"	"29186"	1005	108506	926.216	809.879
	"St. Francois County, MO"	"29187"	4171	349951	1191.881	1070.608
	"St. Louis County, MO"	"29189"	57237	6070517	942.869	826.678
